mission_id,department,year,month,mission_date,planned_duration_hours,status,cancellation_reason,dominant_weather,avg_temperature_c,person_id,role_on_mission,shift_hours,hours_category
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,G22927,Operator,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,G13723,Operator,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,G22969,Operator,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,G24599,Operator,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,AO97199,Mission Commander,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,AO24322,Mission Commander,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,AO16486,Mission Commander,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,AO21460,Mission Commander,4.0,Training
MSN01909,Beta,2025,5,2025-05-23,20.0,Completed,,Clear,19.3,AO18804,Mission Commander,4.0,Training
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,AO12366,Pilot,14.66,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,G24483,Operator,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,G08986,Operator,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,G25990,Operator,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,G13723,Operator,2.66,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,AO24322,Mission Commander,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,AO16557,Mission Commander,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,AO16486,Mission Commander,4.0,Combat
MSN01910,Beta,2025,5,2025-05-02,14.66,Completed,,Rainy,19.9,AO17162,Mission Commander,2.66,Combat
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO24756,Pilot,17.37,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,G25106,Operator,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,G08986,Operator,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,G24483,Operator,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,G24135,Operator,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,G24599,Operator,1.37,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO21945,Mission Commander,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO24715,Mission Commander,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO15870,Mission Commander,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO20423,Mission Commander,4.0,Training
MSN01911,Beta,2025,5,2025-05-26,17.37,Completed,,Cloudy,18.0,AO24225,Mission Commander,1.37,Training
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO24395,Pilot,17.29,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,G24599,Operator,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,G13723,Operator,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,G21624,Operator,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,G11589,Operator,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,G15161,Operator,1.29,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO21945,Mission Commander,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO15870,Mission Commander,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO24225,Mission Commander,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO97199,Mission Commander,4.0,Combat
MSN01912,Beta,2025,5,2025-05-02,17.29,Completed,,Windy,16.6,AO24481,Mission Commander,1.29,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO23001,Pilot,19.45,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,G11589,Operator,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,G21223,Operator,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,G24135,Operator,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,G17117,Operator,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,G24483,Operator,3.45,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO97199,Mission Commander,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO16486,Mission Commander,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO16557,Mission Commander,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO22715,Mission Commander,4.0,Combat
MSN01913,Beta,2025,5,2025-05-18,19.45,Completed,,Clear,17.6,AO24481,Mission Commander,3.45,Combat
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO14299,Pilot,20.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,G11589,Operator,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,G21223,Operator,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,G23268,Operator,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,G22440,Operator,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,G13723,Operator,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO20423,Mission Commander,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO24715,Mission Commander,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO21945,Mission Commander,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO22715,Mission Commander,4.0,Training
MSN01914,Beta,2025,5,2025-05-03,20.0,Completed,,Cloudy,13.5,AO16557,Mission Commander,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO12366,Pilot,16.31,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,G24483,Operator,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,G25161,Operator,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,G24599,Operator,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,G21223,Operator,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,G13723,Operator,0.31,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO18804,Mission Commander,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO24715,Mission Commander,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO24322,Mission Commander,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO16557,Mission Commander,4.0,Training
MSN01915,Beta,2025,5,2025-05-14,16.31,Completed,,Clear,10.6,AO20423,Mission Commander,0.31,Training
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO16430,Pilot,17.3,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,G15161,Operator,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,G08986,Operator,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,G24135,Operator,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,G25106,Operator,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,G17117,Operator,1.3,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO97199,Mission Commander,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO16557,Mission Commander,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO18804,Mission Commander,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO24322,Mission Commander,4.0,Test
MSN01916,Beta,2025,5,2025-05-12,17.3,Completed,,Rainy,14.2,AO17162,Mission Commander,1.3,Test
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO24602,Pilot,18.72,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,G15161,Operator,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,G25161,Operator,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,G17117,Operator,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,G24483,Operator,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,G25990,Operator,2.72,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO18804,Mission Commander,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO21460,Mission Commander,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO24322,Mission Commander,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO24225,Mission Commander,4.0,Training
MSN01917,Beta,2025,5,2025-05-14,18.72,Completed,,Clear,13.6,AO22715,Mission Commander,2.72,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO23143,Pilot,17.17,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,G25990,Operator,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,G22969,Operator,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,G21624,Operator,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,G15161,Operator,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,G15417,Operator,1.17,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO97199,Mission Commander,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO24322,Mission Commander,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO24481,Mission Commander,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO24715,Mission Commander,4.0,Training
MSN01918,Beta,2025,5,2025-05-06,17.17,Completed,,Windy,16.2,AO22715,Mission Commander,1.17,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,AO24602,Pilot,15.6,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,G24135,Operator,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,G23268,Operator,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,G24599,Operator,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,G23771,Operator,3.6,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,AO21460,Mission Commander,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,AO18804,Mission Commander,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,AO16557,Mission Commander,4.0,Training
MSN01919,Beta,2025,5,2025-05-20,15.6,Completed,,Clear,16.9,AO24715,Mission Commander,3.6,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,AO23001,Pilot,15.62,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,G25990,Operator,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,G22927,Operator,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,G24819,Operator,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,G24599,Operator,3.62,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,AO17162,Mission Commander,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,AO20423,Mission Commander,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,AO24322,Mission Commander,4.0,Training
MSN01920,Beta,2025,5,2025-05-27,15.62,Completed,,Cloudy,15.9,AO21460,Mission Commander,3.62,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,AO24602,Pilot,13.34,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,G25161,Operator,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,G25990,Operator,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,G24599,Operator,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,G22969,Operator,1.34,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,AO22715,Mission Commander,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,AO21460,Mission Commander,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,AO17162,Mission Commander,4.0,Training
MSN01921,Beta,2025,5,2025-05-06,13.34,Completed,,Clear,14.3,AO15870,Mission Commander,1.34,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO14299,Pilot,17.18,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,G25161,Operator,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,G24819,Operator,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,G22440,Operator,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,G24483,Operator,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,G24599,Operator,1.18,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO16557,Mission Commander,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO24481,Mission Commander,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO24715,Mission Commander,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO22715,Mission Commander,4.0,Training
MSN01922,Beta,2025,5,2025-05-11,17.18,Completed,,Cloudy,19.7,AO97199,Mission Commander,1.18,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO24038,Pilot,18.9,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,G25161,Operator,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,G13723,Operator,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,G24483,Operator,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,G21624,Operator,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,G25990,Operator,2.9,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO16486,Mission Commander,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO24481,Mission Commander,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO17162,Mission Commander,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO24225,Mission Commander,4.0,Training
MSN01923,Beta,2025,5,2025-05-10,18.9,Completed,,Clear,17.4,AO21945,Mission Commander,2.9,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,AO23001,Pilot,14.77,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,G25990,Operator,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,G25106,Operator,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,G17117,Operator,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,G24599,Operator,2.77,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,AO21945,Mission Commander,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,AO24322,Mission Commander,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,AO16486,Mission Commander,4.0,Training
MSN01924,Beta,2025,6,2025-06-01,14.77,Completed,,Cloudy,34.3,AO20423,Mission Commander,2.77,Training
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO23143,Pilot,20.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,G17117,Operator,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,G23771,Operator,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,G21624,Operator,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,G22927,Operator,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,G24135,Operator,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO24481,Mission Commander,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO16557,Mission Commander,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO24225,Mission Commander,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO21945,Mission Commander,4.0,Combat
MSN01925,Beta,2025,6,2025-06-08,20.0,Completed,,Clear,26.7,AO16486,Mission Commander,4.0,Combat
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO25210,Pilot,16.15,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,G08986,Operator,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,G15161,Operator,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,G21624,Operator,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,G22927,Operator,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,G22969,Operator,0.15,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO24322,Mission Commander,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO17162,Mission Commander,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO20423,Mission Commander,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO16486,Mission Commander,4.0,Training
MSN01926,Beta,2025,6,2025-06-23,16.15,Completed,,Cloudy,29.8,AO24481,Mission Commander,0.15,Training
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO20211,Pilot,18.88,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,G25990,Operator,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,G23771,Operator,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,G24819,Operator,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,G22440,Operator,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,G17117,Operator,2.88,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO24322,Mission Commander,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO24715,Mission Commander,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO24481,Mission Commander,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO18804,Mission Commander,4.0,Combat
MSN01927,Beta,2025,6,2025-06-24,18.88,Completed,,Cloudy,33.0,AO21945,Mission Commander,2.88,Combat
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,AO25050,Pilot,11.61,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,G25106,Operator,4.0,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,G08986,Operator,4.0,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,G25990,Operator,3.61,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,AO21945,Mission Commander,4.0,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,AO18804,Mission Commander,4.0,Training
MSN01928,Beta,2025,6,2025-06-25,11.61,Completed,,Cloudy,27.8,AO24225,Mission Commander,3.61,Training
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO23430,Pilot,18.12,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,G21624,Operator,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,G22927,Operator,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,G13723,Operator,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,G23771,Operator,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,G24819,Operator,2.12,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO15870,Mission Commander,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO24225,Mission Commander,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO21945,Mission Commander,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO16486,Mission Commander,4.0,Combat
MSN01929,Beta,2025,6,2025-06-07,18.12,Completed,,Clear,33.0,AO97199,Mission Commander,2.12,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO16430,Pilot,20.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,G21223,Operator,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,G08986,Operator,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,G11589,Operator,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,G22969,Operator,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,G23268,Operator,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO24715,Mission Commander,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO21945,Mission Commander,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO24322,Mission Commander,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO18804,Mission Commander,4.0,Combat
MSN01930,Beta,2025,6,2025-06-16,20.0,Completed,,Clear,30.4,AO24481,Mission Commander,4.0,Combat
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO23001,Pilot,18.33,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,G24819,Operator,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,G21223,Operator,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,G22969,Operator,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,G22927,Operator,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,G17117,Operator,2.33,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO24481,Mission Commander,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO21945,Mission Commander,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO24322,Mission Commander,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO17162,Mission Commander,4.0,Training
MSN01931,Beta,2025,6,2025-06-19,18.33,Completed,,Cloudy,34.8,AO15870,Mission Commander,2.33,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,AO23143,Pilot,17.43,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,G24599,Operator,4.0,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,G24819,Operator,4.0,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,G22440,Operator,4.0,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,G24135,Operator,4.0,Training
MSN01932,Beta,2025,6,2025-06-07,17.43,Completed,,Cloudy,34.3,G23771,Operator,1.43,Training
