person_id,risk_score,risk_flight,risk_exam,risk_shoot,risk_disc_safety,risk_training,department,rank,specialization
AO97468,45.9,0.7964912280701755,0.06315789473684208,0.6816239316239316,0.35619047619047617,0.049523809523809526,Sigma,Lieutenant Colonel,Department Commander
AO12000,49.0,0.4175438596491228,0.7298245614035088,0.5,0.35619047619047617,0.14476190476190476,Sigma,Major,Chief of Operations
AO13467,77.7,0.9578947368421052,0.7052631578947368,0.6474358974358975,0.820952380952381,0.7047619047619048,Sigma,Major,Pilot-Operator Lead
G06923,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Service Lead
AO12830,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Sigma,Major,Training & Standardization Lead
AO22617,27.0,0.028070175438596467,0.4052631578947369,0.3034188034188034,0.35619047619047617,0.2895238095238095,Sigma,Senior Lieutenant,Operations Officer
AO25183,39.4,0.18596491228070178,0.531578947368421,0.5448717948717948,0.35619047619047617,0.14476190476190476,Sigma,Lieutenant,Operations Officer
AO21436,59.9,0.24561403508771928,0.5684210526315789,0.8675213675213675,0.820952380952381,0.2895238095238095,Sigma,Senior Lieutenant,Operations Officer
AO23681,21.5,0.0,0.15087719298245617,0.36538461538461536,0.35619047619047617,0.2895238095238095,Sigma,Lieutenant,Operations Officer
AO25376,53.3,0.010526315789473717,0.23508771929824557,0.9850427350427351,0.9523809523809523,0.7047619047619048,Sigma,Lieutenant,Operations Officer
AO22093,37.2,0.2070175438596491,0.487719298245614,0.5,0.35619047619047617,0.049523809523809526,Sigma,Senior Lieutenant,Operations Officer
AO23780,58.5,0.01754385964912286,0.6859649122807018,0.9700854700854701,0.820952380952381,0.049523809523809526,Sigma,Lieutenant,Operations Officer
AO14671,47.4,0.36140350877192984,0.6947368421052631,0.49786324786324787,0.35619047619047617,0.2895238095238095,Sigma,Major,Operations Officer
AO11537,38.3,0.5684210526315789,0.11929824561403513,0.5,0.35619047619047617,0.2895238095238095,Sigma,Major,Operations Officer
AO12140,65.2,0.887719298245614,0.4964912280701754,0.7991452991452992,0.35619047619047617,0.7047619047619048,Sigma,Major,Operations Officer
AO20080,18.5,0.06315789473684208,0.010526315789473717,0.3034188034188034,0.35619047619047617,0.3904761904761905,Sigma,Senior Lieutenant,Operations Officer
AO19031,33.1,0.3157894736842105,0.13157894736842102,0.5833333333333334,0.35619047619047617,0.049523809523809526,Sigma,Captain,Operations Officer
AO18862,29.8,0.17543859649122806,0.08947368421052626,0.5,0.35619047619047617,0.7047619047619048,Sigma,Captain,Operations Officer
AO14110,50.9,0.4140350877192982,0.3035087719298246,0.5192307692307693,0.820952380952381,0.7047619047619048,Sigma,Major,Operations Officer
AO23445,45.7,0.5,0.5,0.5,0.35619047619047617,0.22380952380952382,Sigma,Lieutenant,Flight Control Officer
AO25358,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Sigma,Lieutenant,Flight Control Officer
AO13818,46.4,0.5,0.5,0.5,0.35619047619047617,0.3476190476190476,Sigma,Major,Flight Control Officer
AO23508,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Sigma,Lieutenant,Training & Standardization Officer
AO23410,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Sigma,Lieutenant,Training & Standardization Officer
AO18024,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Sigma,Captain,Training & Standardization Officer
AO16212,45.4,0.712280701754386,0.5543859649122806,0.12179487179487179,0.35619047619047617,0.7047619047619048,Sigma,Captain,Pilot-Operator
AO21707,73.7,0.9228070175438596,0.8807017543859649,0.717948717948718,0.35619047619047617,0.7047619047619048,Sigma,Senior Lieutenant,Pilot-Operator
AO21034,61.2,0.9859649122807017,0.39824561403508774,0.6367521367521367,0.35619047619047617,0.7047619047619048,Sigma,Senior Lieutenant,Pilot-Operator
AO22645,61.4,0.7543859649122807,0.7350877192982457,0.12179487179487179,0.981904761904762,0.2895238095238095,Sigma,Senior Lieutenant,Pilot-Operator
AO21263,41.7,0.2210526315789474,0.7666666666666666,0.36538461538461536,0.35619047619047617,0.14476190476190476,Sigma,Senior Lieutenant,Pilot-Operator
AO25112,29.1,0.007017543859649145,0.6087719298245614,0.12179487179487179,0.35619047619047617,0.7047619047619048,Sigma,Lieutenant,Pilot-Operator
AO21878,74.4,0.8385964912280701,0.8385964912280701,0.5,0.820952380952381,0.7047619047619048,Sigma,Senior Lieutenant,Pilot-Operator
AO20873,48.2,0.4280701754385965,0.712280701754386,0.12179487179487179,0.820952380952381,0.049523809523809526,Sigma,Senior Lieutenant,Pilot-Operator
AO24366,16.0,0.1578947368421053,0.03157894736842104,0.12179487179487179,0.35619047619047617,0.22380952380952382,Sigma,Lieutenant,Pilot-Operator
AO24140,24.6,0.038596491228070184,0.5105263157894737,0.12179487179487179,0.35619047619047617,0.14476190476190476,Sigma,Lieutenant,Pilot-Operator
AO17508,47.1,0.08070175438596494,0.6175438596491227,0.24786324786324787,0.9942857142857143,0.7047619047619048,Sigma,Captain,Pilot-Operator
AO20321,69.3,0.5263157894736843,0.9894736842105263,0.8290598290598291,0.35619047619047617,0.7047619047619048,Sigma,Senior Lieutenant,Pilot-Operator
AO18793,38.8,0.6912280701754385,0.22807017543859653,0.3034188034188034,0.35619047619047617,0.22380952380952382,Sigma,Captain,Pilot-Operator
AO25165,57.5,0.15087719298245617,0.9228070175438596,0.7991452991452992,0.35619047619047617,0.7047619047619048,Sigma,Lieutenant,Pilot-Operator
AO13943,62.3,0.8526315789473684,0.27543859649122804,0.5747863247863247,0.9523809523809523,0.14476190476190476,Sigma,Major,Pilot-Operator
AO25541,66.3,0.4842105263157894,0.7596491228070176,0.6816239316239316,0.820952380952381,0.3476190476190476,Sigma,Lieutenant,Pilot-Operator
AO17098,48.8,0.8456140350877193,0.3140350877192982,0.46153846153846156,0.35619047619047617,0.22380952380952382,Sigma,Captain,Pilot-Operator
AO22788,50.0,0.29824561403508776,0.43157894736842106,0.49786324786324787,0.9523809523809523,0.049523809523809526,Sigma,Senior Lieutenant,Pilot-Operator
AO24582,40.6,0.44561403508771935,0.1473684210526316,0.6047008547008547,0.35619047619047617,0.7047619047619048,Sigma,Lieutenant,Pilot-Operator
AO21338,40.2,0.5017543859649123,0.18771929824561406,0.12179487179487179,0.820952380952381,0.7047619047619048,Sigma,Senior Lieutenant,Pilot-Operator
G21228,40.5,0.22807017543859653,0.6017543859649123,0.36538461538461536,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G23248,51.7,0.3543859649122807,0.5719298245614035,0.8290598290598291,0.35619047619047617,0.14476190476190476,Sigma,Warrant Officer,UAV Operator
G17472,73.3,0.6771929824561403,0.9754385964912281,0.8547008547008547,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,UAV Operator
G25334,37.6,0.21403508771929824,0.10526315789473684,0.7606837606837606,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,UAV Operator
G23853,43.9,0.5719298245614035,0.13157894736842102,0.6260683760683761,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G24918,42.6,0.05964912280701751,0.7912280701754386,0.5,0.35619047619047617,0.3476190476190476,Sigma,Junior Warrant Officer,UAV Operator
G21956,77.8,0.687719298245614,0.9456140350877194,0.6816239316239316,0.820952380952381,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G24754,49.4,0.2701754385964912,0.8508771929824561,0.12179487179487179,0.820952380952381,0.3904761904761905,Sigma,Junior Warrant Officer,UAV Operator
G13596,43.2,0.6,0.38421052631578945,0.3162393162393162,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,UAV Operator
G22667,52.3,0.3052631578947368,0.9122807017543859,0.5448717948717948,0.35619047619047617,0.22380952380952382,Sigma,Warrant Officer,UAV Operator
G22398,18.3,0.19298245614035092,0.08947368421052626,0.12179487179487179,0.35619047619047617,0.22380952380952382,Sigma,Warrant Officer,UAV Operator
G23722,41.8,0.5052631578947369,0.4175438596491228,0.32264957264957267,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G21555,47.6,0.6491228070175439,0.052631578947368474,0.5,0.820952380952381,0.22380952380952382,Sigma,Senior Warrant Officer,UAV Operator
G23967,63.1,0.631578947368421,0.9649122807017544,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G21563,58.3,0.4245614035087719,0.8,0.6816239316239316,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,UAV Operator
G13345,49.7,0.3894736842105263,0.8070175438596492,0.36538461538461536,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,UAV Operator
G24895,52.3,0.5649122807017544,0.3403508771929824,0.7606837606837606,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,UAV Operator
G21379,43.5,0.7859649122807018,0.09999999999999998,0.5,0.35619047619047617,0.3476190476190476,Sigma,Senior Warrant Officer,UAV Operator
G17341,27.8,0.2947368421052632,0.2701754385964912,0.12179487179487179,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,UAV Operator
G10878,58.0,0.8350877192982455,0.22807017543859653,0.8290598290598291,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,UAV Operator
G22691,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G23878,46.6,0.5,0.5,0.5,0.35619047619047617,0.3904761904761905,Sigma,Warrant Officer,Technical Staff
G23264,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G09033,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Staff
G22782,54.6,0.5,0.5,0.5,0.820952380952381,0.14476190476190476,Sigma,Warrant Officer,Technical Staff
G10254,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Staff
G22028,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G21049,60.1,0.5,0.5,0.5,0.9523809523809523,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G23282,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G25308,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Technical Staff
G22471,54.6,0.5,0.5,0.5,0.820952380952381,0.14476190476190476,Sigma,Warrant Officer,Technical Staff
G23592,45.7,0.5,0.5,0.5,0.35619047619047617,0.22380952380952382,Sigma,Warrant Officer,Technical Staff
G25920,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Technical Staff
G24364,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Technical Staff
G22982,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Sigma,Warrant Officer,Technical Staff
G23461,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Technical Staff
G18512,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Staff
G23291,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Sigma,Warrant Officer,Technical Staff
G23231,55.0,0.5,0.5,0.5,0.820952380952381,0.22380952380952382,Sigma,Warrant Officer,Technical Staff
G22347,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Sigma,Warrant Officer,Technical Staff
G23588,46.6,0.5,0.5,0.5,0.35619047619047617,0.3904761904761905,Sigma,Warrant Officer,Technical Service
G09565,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Sigma,Senior Warrant Officer,Technical Service
G21906,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Service
G22712,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Sigma,Warrant Officer,Technical Service
G23902,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Service
G18430,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Service
G23276,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Sigma,Warrant Officer,Technical Service
G17879,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Technical Service
G22590,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Sigma,Warrant Officer,Technical Service
G23898,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Technical Service
G23419,60.7,0.5,0.5,0.5,0.981904761904762,0.7047619047619048,Sigma,Warrant Officer,Technical Service
G25872,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Technical Service
G18131,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Repair Specialist
G24109,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Repair Specialist
G25531,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Sigma,Junior Warrant Officer,Repair Specialist
G18619,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Senior Warrant Officer,Repair Specialist
G17402,45.7,0.5,0.5,0.5,0.35619047619047617,0.22380952380952382,Sigma,Senior Warrant Officer,Repair Specialist
G25356,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Junior Warrant Officer,Repair Specialist
G23270,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Sigma,Warrant Officer,Repair Specialist
G22986,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Sigma,Warrant Officer,Repair Specialist
